OID_,Area_Geo,Length_km,width_km,AR,Lat_Center,Lon_Center,Diam_Geo
163,172.928345024000009,14.835000000000001,14.755000000000001,0.994607347489000,29.303541973700000,-117.138406583000005,14.795000000000000
164,44.575095464900002,10.042999999999999,5.257800000000000,0.523528826048000,25.413286439499998,-113.391157331000002,7.650400000000000
165,61.879742412299997,9.610099999999999,7.976500000000000,0.830012174691000,25.697641700500000,-113.928322726999994,8.793300000000000
166,166.968314407000008,15.064000000000000,14.151999999999999,0.939458311206000,26.162562000400001,-113.998907318999997,14.608000000000001
167,501.583943943999998,25.808000000000000,24.699000000000002,0.957028828270000,-29.017274317100000,-110.234092962999995,25.253499999999999
168,3709.106882659999883,72.879999999999995,62.640000000000001,0.859495060373000,-31.512571340000001,-109.866151791999997,67.760000000000005
169,138.992287524000005,13.022000000000000,12.884000000000000,0.989402549532000,-13.315002118000001,-108.239584511000004,12.952999999999999
170,137.353976084000010,15.372999999999999,11.529000000000000,0.749951213166000,-13.117608698700000,-108.326144377999995,13.451000000000001
171,340.382570513000019,22.574999999999999,18.545000000000002,0.821483942414000,-37.658479036599999,-107.990156451000004,20.559999999999999
172,220.132692408999986,17.343000000000000,16.091999999999999,0.927867151012000,-19.744187895300001,-106.567144662000004,16.717500000000001
173,141.501950392999987,15.048999999999999,11.933000000000000,0.792943052695000,-37.096486418900000,-106.854660261000006,13.491000000000000
174,126.636389803000000,13.888999999999999,11.362000000000000,0.818057455540000,-0.496397748182000,-104.595636029000005,12.625500000000001
175,92.285355198700003,10.869999999999999,10.100000000000000,0.929162833487000,34.647189500400003,-103.335778692999995,10.484999999999999
176,156.378529627000006,14.900000000000000,13.635000000000000,0.915100671141000,37.123020164600000,-102.921567210999996,14.267500000000000
177,112.065856385999993,12.260000000000000,11.720000000000001,0.955954323002000,37.081732956899998,-102.663834159000004,11.990000000000000
178,225.481250872999993,17.236999999999998,16.141999999999999,0.936473864362000,0.150751876444000,-100.619365525999996,16.689499999999999
179,176.156594188000014,15.284000000000001,14.679000000000000,0.960416121434000,18.975507958000001,-98.638194463800005,14.981500000000000
180,316.465040647000023,21.024999999999999,18.149000000000001,0.863210463734000,-7.071165902410000,-98.091585257800006,19.587000000000000
181,170.733583277999998,18.059999999999999,12.400000000000000,0.686600221484000,-42.017592551000000,-97.664253162500003,15.230000000000000
182,180.915064919000002,16.114000000000001,14.372000000000000,0.891895246370000,4.740062113950000,-96.057355795099994,15.243000000000000
183,272.495487353999977,18.832000000000001,17.797000000000001,0.945040356839000,4.407042886580000,-96.328159444899995,18.314499999999999
184,794.826774986000032,33.661000000000001,29.783999999999999,0.884822197796000,-0.563996840254000,-96.613141297499993,31.722500000000000
185,94.434886101499998,10.980000000000000,10.820000000000000,0.985428051002000,-37.361627475699997,-96.517987856900007,10.900000000000000
186,98.175970552500004,12.679000000000000,10.260999999999999,0.809290953545000,4.643634299530000,-95.820098145200006,11.470000000000001
187,237.657855858000005,17.356999999999999,16.902000000000001,0.973785792476000,15.912533575199999,-92.812842097000001,17.129500000000000
188,111.739095421000002,12.830000000000000,11.330000000000000,0.883086515978000,-42.273644258399997,-91.303658236600000,12.080000000000000
189,422.234950771000001,23.510999999999999,22.975999999999999,0.977244693973000,-31.939923792799998,-91.797137457600002,23.243500000000001
190,150.304328999999996,14.103000000000000,13.090000000000000,0.928171311069000,13.655456134700000,-91.331334709000004,13.596500000000001
191,94.640938062100005,11.722000000000000,10.186999999999999,0.869049650230000,13.633253785100001,-91.521255804800006,10.954499999999999
192,503.305561985999987,31.088000000000001,20.279000000000000,0.652309572826000,10.111554675100001,-90.659580840399997,25.683499999999999
193,796.620199158999981,33.191000000000003,29.158000000000001,0.878491157241000,10.560111687499999,-90.649211766400001,31.174499999999998
194,276.601133010000012,19.219999999999999,17.885999999999999,0.930593132154000,36.502444489699997,-89.411117002500006,18.553000000000001
195,3024.833084039999903,63.119999999999997,60.840000000000003,0.963878326996000,10.661571897300000,-89.658778323500002,61.979999999999997
